2276.0	hasWQIClass	0.0	0.5178576641494053
3353.0	hasDO	6.2	0.55
1717.0	hasNI	1.1	0.010028521
2701.0	hasNI	2.04	0.018676971
1450.0	hasWQIClass	1.0	0.4946354491819971
2879.0	hasDO	8.3	0.74
3191.0	hasConductivity	40.0	0.0
1699.0	hasWQIClass	0.0	0.7482339672589448
1698.0	hasDO	5.7	0.5
2291.0	hastemp	30.1	0.76
2672.0	hasConductivity	73.0	0.001
1570.0	hasWQIClass	0.0	0.5063935491989394
2687.0	hasWQIClass	0.0	0.5425856928840517
1698.0	hastemp	22.0	0.31
3374.0	hasConductivity	49.0	0.001
2704.0	hasWQIClass	0.0	0.5217340857322214
2307.0	hasDO	6.7	0.6
1701.0	hasConductivity	2137.0947647448643	0.0
1568.0	hasDO	7.0	0.62
1384.0	hasDO	7.1	0.63
3025.0	hasNI	0.08	0.000644033
2444.0	hastemp	31.0	0.81
2273.0	hasWQIClass	0.0	0.5335045988720571
3183.0	hastemp	30.0	0.75
1462.0	hasNI	0.59	0.005336277
2466.0	hasWQIClass	1.0	0.5025766003194413
1702.0	hasWQIClass	0.0	0.6519031489994419
2291.0	hasNI	0.63	0.005704297
2352.0	hasNI	3.34	0.030637593
1699.0	hasNI	1.35	0.012328641
3465.0	hasDO	6.3	0.56
2337.0	hasNI	0.8	0.007268378
2861.0	hasDO	6.5	0.58
1462.0	hasNI	0.819	0.007443187
3465.0	hastemp	26.0	0.53
2287.0	hasDO	6.1	0.54
1461.0	hasDO	6.5	0.58
1571.0	hasWQIClass	1.0	0.4898514243170131
3381.0	hastemp	25.2	0.48
1624.0	hasDO	4.7	0.41
1162.0	hasConductivity	2137.0947647448643	0.0
1152.0	hasDO	6.7	0.6
1700.0	hasWQIClass	0.0	0.9133403346784588
1444.0	hasConductivity	109.0	0.001
1544.0	hastemp	29.0	0.69
1571.0	hasConductivity	45.0	0.001
1152.0	hasNI	0.505	0.004554237
2274.0	hasWQIClass	0.0	0.5738279173310958
1633.0	hasDO	7.9	0.71
1442.0	hasNI	1.0	0.009108474
2653.0	hasConductivity	220.0	0.003
2947.0	hastemp	28.0	0.64
21.0	hasNI	0.2	0.001748091
1626.0	hastemp	28.0	0.64
2306.0	hasNI	0.09	0.000736038
1624.0	hasDO	8.7	0.78
1884.0	hasWQIClass	0.0	0.8862858099399227
1476.0	hasDO	7.8	0.7
3371.0	hasWQIClass	1.0	0.49522135821940827
2198.0	hasWQIClass	0.0	0.6035395294636228
3381.0	hasConductivity	67.0	0.001
1340.0	hasNI	0.3	0.002668139
1150.0	hasConductivity	448.0	0.007
2714.0	hasNI	3.93	0.036065875
2270.0	hasConductivity	75.0	0.001
2625.0	hasConductivity	344.0	0.005
2427.0	hastemp	29.0	0.69
1698.0	hasWQIClass	0.0	0.7482038294208858
1156.0	hasNI	0.7	0.00634833
1152.0	hasWQIClass	0.0	0.5126529702317849
3358.0	hasConductivity	62.0	0.001
2869.0	hasWQIClass	1.0	0.496660980273674
2053.0	hasDO	7.5	0.67
2427.0	hasConductivity	153.0	0.002
2707.0	hastemp	28.0	0.64
1632.0	hastemp	23.1	0.37
1427.0	hasWQIClass	1.0	0.5021662237360931
1475.0	hasNI	0.17	0.001472077
1894.0	hasNI	0.0	-9.20048e-05
1564.0	hasWQIClass	1.0	0.49438595046443645
2333.0	hasConductivity	49.0	0.001
1699.0	hasDO	5.3	0.47
3360.0	hasWQIClass	0.0	0.7435708210612145
2291.0	hasConductivity	80.0	0.001
3361.0	hasDO	2.1	0.17
1444.0	hasWQIClass	1.0	0.49466330616837373
2689.0	hasNI	0.55	0.004968258
2287.0	hasNI	1.01	0.009200478
1701.0	hasNI	8.6	0.07903211
2424.0	hasDO	7.6	0.68
1450.0	hasNI	0.51	0.004600239
2687.0	hastemp	27.0	0.58
1155.0	hasDO	4.1	0.36
2337.0	hastemp	28.0	0.64
1476.0	hasNI	0.155	0.001334069
1626.0	hastemp	30.0	0.75
2423.0	hasNI	0.45	0.004048211
1631.0	hasWQIClass	0.0	0.5315330607292229
1544.0	hasNI	0.1	0.000828043
1404.0	hastemp	29.1	0.7
2275.0	hasConductivity	620.0	0.009
0.0	hasDO	6.7	0.6
1705.0	hasConductivity	854.0	0.013
2306.0	hasNI	0.5	0.004508234
2297.0	hastemp	27.3	0.6
1980.0	hasConductivity	3165.0	0.048
2709.0	hasDO	6.7	0.6
1628.0	hasDO	7.1	0.63
1295.0	hastemp	21.0	0.25
1434.0	hasWQIClass	0.0	0.5500653188421853
1860.0	hasDO	4.9	0.43
1887.0	hastemp	25.0	0.47
1705.0	hasWQIClass	0.0	0.88075713334612
1885.0	hasDO	6.8	0.61
1626.0	hasConductivity	2137.0947647448643	0.0
2285.0	hastemp	25.3	0.49
2444.0	hasDO	7.0	0.62
2302.0	hasNI	0.1	0.000828043
1435.0	hasDO	4.1	0.36
1404.0	hasNI	0.215	0.001886098
3383.0	hasWQIClass	1.0	0.4935237238313238
1443.0	hastemp	24.9	0.47
1150.0	hastemp	25.0	0.47
1442.0	hasNI	0.61	0.005520287
2051.0	hasConductivity	195.0	0.003
2273.0	hasConductivity	198.0	0.003
1461.0	hasConductivity	2137.0947647448643	0.0
2712.0	hasWQIClass	0.0	0.5060093923255362
1573.0	hasConductivity	265.0	0.004
1427.0	hastemp	18.0	0.08
1427.0	hastemp	23.1	0.37
2714.0	hasNI	0.5	0.004508234
2291.0	hasWQIClass	1.0	0.494779934333133
2332.0	hasNI	0.55	0.004968258
3029.0	hasDO	6.6	0.59
2713.0	hasConductivity	178.0	0.003
2052.0	hastemp	25.0	0.47
1700.0	hastemp	20.5	0.22
1705.0	hasDO	5.2	0.46
1444.0	hasDO	7.3	0.65
2082.0	hasNI	0.1	0.000828043
2422.0	hasWQIClass	0.0	0.5244415755598506
1403.0	hasDO	6.2	0.55
1444.0	hasDO	7.3	0.65
2462.0	hasWQIClass	1.0	0.50133639083454
1564.0	hasWQIClass	1.0	0.49431835987522343
18.0	hasDO	7.4	0.66
2625.0	hasWQIClass	1.0	0.49365415428502585
1564.0	hasConductivity	83.0	0.001
2672.0	hasDO	6.9	0.61
1393.0	hasNI	2.13	0.019505014
2332.0	hastemp	28.8	0.68
1403.0	hasDO	6.5	0.58
1295.0	hastemp	22.0	0.31
1631.0	hastemp	20.0	0.19
1295.0	hasWQIClass	0.0	0.6576434423272073
1092.0	hasNI	2.89	0.026497378
1726.0	hastemp	27.0	0.58
2338.0	hasWQIClass	0.0	0.5077970741311941
1092.0	hasWQIClass	0.0	0.530439963392412
2198.0	hastemp	29.0	0.69
2445.0	hasNI	108.7	1.0
1926.0	hasConductivity	185.0	0.003
1885.0	hastemp	21.25	0.26
1443.0	hasConductivity	73.0	0.001
1573.0	hasDO	2.2	0.18
3371.0	hasConductivity	74.0	0.001
1699.0	hasWQIClass	0.0	0.5193810459201421
2425.0	hasConductivity	132.0	0.002
1438.0	hasNI	0.4	0.003588187
3187.0	hastemp	30.0	0.75
1092.0	hasConductivity	8092.0	0.123
1703.0	hasNI	8.1	0.07443187
2712.0	hasNI	1.0	0.009108474
3356.0	hasConductivity	144.0	0.002
2326.0	hastemp	27.0	0.58
3189.0	hasNI	0.06	0.000460024
0.0	hasNI	1.01	0.009200478
2425.0	hasNI	0.32	0.002852148
1564.0	hasWQIClass	1.0	0.495731773636066
1207.0	hastemp	24.3	0.43
2854.0	hastemp	29.0	0.69
3460.0	hasConductivity	2905.0	0.044
1565.0	hasConductivity	70.0	0.001
2331.0	hasNI	0.46	0.004140215
1699.0	hasDO	5.0	0.44
1246.0	hastemp	25.0	0.47
2624.0	hastemp	22.3	0.32
2275.0	hasConductivity	5350.0	0.081
2672.0	hasDO	6.7	0.6
2334.0	hasDO	6.8	0.61
1092.0	hasDO	5.5	0.49
1448.0	hasWQIClass	1.0	0.4957145243163541
2860.0	hastemp	29.0	0.69
3473.0	hasDO	6.6	0.59
2426.0	hasNI	0.53	0.004784249
1450.0	hasNI	0.4	0.003588187
1571.0	hasNI	0.11	0.000920048
2271.0	hasNI	0.04	0.000276014
2443.0	hasConductivity	1886.0	0.029
1025.0	hastemp	18.0	0.08
3182.0	hasNI	0.08	0.000644033
1704.0	hasWQIClass	0.0	0.8655490063548015
1424.0	hasNI	0.52	0.004692244
1546.0	hasDO	6.7	0.6
2653.0	hastemp	27.4	0.61
2460.0	hasWQIClass	0.0	0.9643928507218426
3185.0	hasConductivity	175.0	0.002
1159.0	hastemp	24.0	0.42
1149.0	hasConductivity	14426.0	0.219
43.0	hasDO	7.1	0.63
1399.0	hastemp	30.0	0.75
17.0	hasDO	5.6	0.5
2702.0	hasDO	6.3	0.56
2334.0	hasNI	0.28	0.002484129
1161.0	hasConductivity	136.0	0.002
1462.0	hasConductivity	127.0	0.002
2291.0	hasWQIClass	1.0	0.49360326237247254
1717.0	hasWQIClass	1.0	0.4938025842580237
2856.0	hasDO	9.3	0.83
1475.0	hasWQIClass	1.0	0.495227957835662
1570.0	hasDO	6.8	0.61
2701.0	hasConductivity	174.0	0.002
3471.0	hasDO	7.4	0.66
2653.0	hasDO	6.9	0.61
2854.0	hasNI	0.52	0.004692244
2337.0	hasWQIClass	0.0	0.528735300311041
1162.0	hasNI	0.15	0.001288067
3187.0	hasWQIClass	0.0	0.5476524425822435
43.0	hasNI	0.43	0.003864201
3367.0	hasConductivity	105.0	0.001
1892.0	hasWQIClass	1.0	0.49306003754749494
1450.0	hasNI	0.24	0.00211611
1703.0	hasDO	4.6	0.4
2164.0	hasNI	0.83	0.007544392
1448.0	hasConductivity	2137.0947647448643	0.0
1571.0	hastemp	27.1	0.59
1208.0	hasWQIClass	1.0	0.49277915240985126
2306.0	hasConductivity	20950.0	0.319
1565.0	hastemp	26.0	0.53
1643.0	hasWQIClass	0.0	0.5549387910917646
2198.0	hasDO	5.2	0.46
2299.0	hasWQIClass	1.0	0.5005645834794896
20.0	hasWQIClass	0.0	0.5327360746459971
1885.0	hasConductivity	1315.0	0.02
1448.0	hasWQIClass	0.0	0.5490407313178552
1703.0	hasDO	4.9	0.43
1685.0	hasNI	0.02	9.20048e-05
1726.0	hastemp	28.0	0.64
1330.0	hasDO	7.4	0.66
2654.0	hasDO	7.0	0.62
1705.0	hasNI	3.7	0.033949765
1642.0	hasWQIClass	0.0	0.809589104467964
1871.0	hasConductivity	403.0	0.006
1094.0	hasWQIClass	0.0	0.5058536038437104
2859.0	hasNI	0.52	0.004692244
1685.0	hasWQIClass	0.0	0.5129493525563692
3381.0	hasDO	7.4	0.66
2427.0	hasWQIClass	0.0	0.5089795121069186
1094.0	hasConductivity	109.0	0.001
2463.0	hasConductivity	262.0	0.004
1633.0	hasWQIClass	1.0	0.49409102649526043
2422.0	hasNI	0.6	0.005428282
3362.0	hasConductivity	394.0	0.006
2338.0	hasWQIClass	1.0	0.5022923351811904
2874.0	hasDO	9.8	0.88
2465.0	hasNI	3.67	0.033673751
3459.0	hasWQIClass	1.0	0.49408870271203137
3361.0	hastemp	19.0	0.14
1631.0	hasConductivity	162.0	0.002
1473.0	hasNI	4.2	0.038550005
2335.0	hasNI	0.28	0.002484129
2948.0	hasNI	0.8	0.007268378
1399.0	hasNI	0.08	0.000644033
2780.0	hasWQIClass	1.0	0.4936710781369258
1631.0	hasWQIClass	0.0	0.5339740602621434
17.0	hasNI	0.68	0.006164321
2701.0	hasNI	0.63	0.005704297
2303.0	hasNI	0.1	0.000828043
2288.0	hasConductivity	120.0	0.002
1400.0	hasConductivity	49.0	0.001
2866.0	hastemp	32.0	0.86
3027.0	hasWQIClass	1.0	0.4944283803398647
1151.0	hasDO	7.2	0.64
2047.0	hasConductivity	198.0	0.003
1475.0	hasWQIClass	1.0	0.49355784034388744
1448.0	hasNI	0.5	0.004508234
2426.0	hasConductivity	207.0	0.003
2624.0	hasWQIClass	1.0	0.49339058556954307
1564.0	hasConductivity	71.0	0.001
1862.0	hasConductivity	8782.0	0.134
3460.0	hasWQIClass	1.0	0.49922195445292666
1444.0	hasNI	0.9	0.008188426
2424.0	hasNI	0.7	0.00634833
1403.0	hasNI	0.52	0.004692244
1926.0	hasNI	0.52	0.004692244
1628.0	hasWQIClass	1.0	0.498852341451329
1155.0	hastemp	26.0	0.53
2276.0	hastemp	28.0	0.64
1152.0	hasDO	6.6	0.59
3367.0	hasNI	4.9	0.044990339
2293.0	hasDO	6.9	0.61
1717.0	hastemp	27.0	0.58
3384.0	hasConductivity	102.0	0.001
1025.0	hasWQIClass	0.0	0.6753444405705081
2294.0	hastemp	26.0	0.53
2275.0	hasDO	7.0	0.62
2672.0	hasDO	7.3	0.65
2164.0	hasConductivity	159.0	0.002
3190.0	hasWQIClass	0.0	0.5559685015932625
1151.0	hasConductivity	214.0	0.003
1476.0	hastemp	29.9	0.74
2168.0	hasConductivity	17842.0	0.271
1330.0	hasWQIClass	1.0	0.4936642042998677
2704.0	hasConductivity	7207.0	0.11
2685.0	hasConductivity	432.0	0.006
2670.0	hasWQIClass	0.0	0.5207168920187376
1462.0	hasConductivity	2413.0	0.037
2290.0	hasNI	0.1	0.000828043
2464.0	hasConductivity	354.0	0.005
2304.0	hasWQIClass	1.0	0.4944950141728366
2298.0	hasDO	7.4	0.66
2463.0	hasConductivity	489.0	0.007
1631.0	hasNI	2.8	0.025669335
2052.0	hasDO	8.533	0.76
2291.0	hasWQIClass	1.0	0.49446558471170327
1444.0	hasConductivity	241.0	0.004
1434.0	hasNI	0.86	0.007820407
2050.0	hasWQIClass	1.0	0.49399457464252877
1870.0	hastemp	18.5	0.11
2304.0	hasWQIClass	0.0	0.5080052647329899
1870.0	hasConductivity	2137.0947647448643	0.0
1871.0	hasDO	7.8	0.7
2286.0	hasWQIClass	1.0	0.49385998885548255
1894.0	hasDO	6.7	0.6
1161.0	hastemp	29.0	0.69
1246.0	hasConductivity	21417.0	0.326
2860.0	hasConductivity	93.0	0.001
2162.0	hasNI	0.9	0.008188426
2072.0	hasConductivity	11405.0	0.173
1548.0	hasConductivity	71.0	0.001
1435.0	hasWQIClass	0.0	0.5491067385770394
1458.0	hasWQIClass	1.0	0.49405529934019266
2296.0	hastemp	26.4	0.55
2686.0	hasConductivity	129.0	0.002
1026.0	hasWQIClass	0.0	0.6166509637431032
1569.0	hasWQIClass	1.0	0.5036478811109054
2704.0	hasNI	4.25	0.039010029
1155.0	hasConductivity	4235.0	0.064
1404.0	hasNI	0.1	0.000828043
2053.0	hasWQIClass	1.0	0.4937979685516546
1571.0	hasDO	7.2	0.64
1627.0	hasDO	5.48	0.48
2270.0	hastemp	28.0	0.64
42.0	hasNI	0.369	0.003302972
2162.0	hasConductivity	171.0	0.002
1092.0	hasWQIClass	0.0	0.5580590530306613
3190.0	hasNI	0.07	0.000552029
3358.0	hasDO	7.7	0.69
1295.0	hasNI	5.0	0.045910387
1547.0	hasConductivity	2137.0947647448643	0.0
1155.0	hasConductivity	1787.0	0.027
2051.0	hastemp	26.0	0.53
1462.0	hastemp	26.71	0.57
1865.0	hasWQIClass	0.0	0.6019258767550134
1887.0	hasConductivity	895.0	0.013
2427.0	hasConductivity	170.0	0.002
2332.0	hasConductivity	191.0	0.003
2338.0	hasWQIClass	1.0	0.4983493468787556
1572.0	hasWQIClass	1.0	0.5029946689516946
2287.0	hasConductivity	155.0	0.002
1643.0	hasDO	7.7	0.69
1424.0	hasDO	4.88	0.43
3359.0	hasDO	3.9	0.34
2425.0	hastemp	25.3	0.49
3464.0	hasConductivity	80.0	0.001
2702.0	hasConductivity	322.0	0.005
2445.0	hasDO	5.1	0.45
1342.0	hasDO	6.6	0.59
3080.0	hasNI	0.5	0.004508234
2299.0	hasConductivity	22131.0	0.337
1462.0	hasDO	6.9	0.61
1703.0	hasWQIClass	0.0	0.9368946050545598
1154.0	hasDO	6.9	0.61
3185.0	hasNI	0.1	0.000828043
2295.0	hastemp	26.0	0.53
1700.0	hasNI	6.0	0.055110866
1462.0	hasWQIClass	1.0	0.5030128177225228
3369.0	hasConductivity	56.0	0.001
1546.0	hasWQIClass	1.0	0.49362649196578107
2442.0	hasNI	11.0	0.101113258
2051.0	hasDO	6.8	0.61
1456.0	hasDO	7.8	0.7
2168.0	hastemp	29.0	0.69
1476.0	hasConductivity	308.0	0.005
2082.0	hasDO	5.0	0.44
2292.0	hasWQIClass	1.0	0.4971348068777885
2423.0	hasWQIClass	0.0	0.5197079312948778
1450.0	hasDO	6.3	0.56
3028.0	hasWQIClass	1.0	0.49814489011131047
1570.0	hasNI	0.332	0.002962554
2050.0	hasWQIClass	1.0	0.4934180790887126
2291.0	hasWQIClass	1.0	0.49659552622057385
1627.0	hasDO	7.1	0.63
3465.0	hasNI	0.57	0.005152268
17.0	hastemp	29.0	0.69
2305.0	hasDO	7.7	0.69
1462.0	hastemp	26.0	0.53
2274.0	hasNI	0.42	0.003772196
2162.0	hasWQIClass	0.0	0.5094606504866875
3361.0	hasNI	18.2	0.167356703
1628.0	hasWQIClass	0.0	0.5067942272327065
1860.0	hasDO	5.7	0.5
3465.0	hasWQIClass	1.0	0.49396766648439117
1885.0	hasWQIClass	1.0	0.4942993651154481
2053.0	hasConductivity	188.0	0.003
1568.0	hasNI	0.3	0.002668139
2164.0	hasDO	6.9	0.61
1295.0	hasWQIClass	0.0	0.6286724783549272
1884.0	hastemp	18.0	0.08
3473.0	hasNI	0.26	0.00230012
1438.0	hasDO	4.9	0.43
3381.0	hasWQIClass	1.0	0.4950877420073722
1565.0	hasNI	0.4	0.003588187
1631.0	hasNI	1.0	0.009108474
1434.0	hasWQIClass	0.0	0.9843638644775871
1926.0	hastemp	24.0	0.42
2948.0	hastemp	25.3	0.49
1159.0	hasWQIClass	1.0	0.4931526633634725
2337.0	hasDO	2.1	0.17
1570.0	hasConductivity	2137.0947647448643	0.0
2706.0	hasConductivity	1907.0	0.029
1339.0	hastemp	27.0	0.58
18.0	hasDO	7.5	0.67
2671.0	hasWQIClass	0.0	0.579127232126501
2307.0	hasWQIClass	1.0	0.49702230730749714
2869.0	hasNI	0.52	0.004692244
2445.0	hasConductivity	4120.0	0.063
1860.0	hasConductivity	735.0	0.011
2708.0	hasNI	1.0	0.009108474
2334.0	hastemp	28.0	0.64
2168.0	hasNI	1.78	0.016284847
1025.0	hasNI	0.0	-9.20048e-05
1461.0	hastemp	28.0	0.64
1718.0	hasNI	0.08	0.000644033
1246.0	hasNI	0.2	0.001748091
1871.0	hasConductivity	2137.0947647448643	0.0
1295.0	hasWQIClass	0.0	0.6360063026791548
2709.0	hasWQIClass	0.0	0.5118024048020169
2701.0	hastemp	28.0	0.64
2861.0	hastemp	23.0	0.36
1093.0	hastemp	28.0	0.64
1625.0	hasDO	1.9	0.16
2304.0	hasConductivity	19885.0	0.303
1860.0	hasWQIClass	0.0	0.880783666634994
3362.0	hastemp	20.1	0.2
1573.0	hasDO	2.8	0.24
1894.0	hasNI	0.52	0.004692244
2332.0	hastemp	28.0	0.64
2306.0	hasWQIClass	1.0	0.4996842474220936
1148.0	hasDO	6.0	0.53
1625.0	hasWQIClass	0.0	0.6015418740096451
1093.0	hasNI	0.6	0.005428282
2053.0	hasNI	0.52	0.004692244
1699.0	hasWQIClass	0.0	0.8765986013272344
1862.0	hasWQIClass	0.0	0.7660932260075878
1341.0	hasDO	6.867	0.61
1404.0	hasWQIClass	0.0	0.5051503879049849
1573.0	hasWQIClass	1.0	0.5031937101800258
1926.0	hastemp	22.7	0.34
2443.0	hasWQIClass	0.0	0.5123347352593777
1569.0	hasConductivity	15738.0	0.239
2863.0	hasWQIClass	1.0	0.4950519476067744
2049.0	hastemp	29.0	0.69
2685.0	hasWQIClass	0.0	0.7347013734671454
1448.0	hasWQIClass	0.0	0.5502932763095878
2869.0	hasDO	8.7	0.78
1860.0	hasConductivity	533.0	0.008
2052.0	hastemp	24.0	0.42
2284.0	hasDO	7.6	0.68
1156.0	hasDO	6.0	0.53
2050.0	hasWQIClass	1.0	0.4937168024498967
2688.0	hasDO	7.2	0.64
2273.0	hasNI	0.1	0.000828043
1717.0	hasDO	6.0	0.53
1565.0	hastemp	28.0	0.64
3181.0	hasNI	0.09	0.000736038
1566.0	hasDO	6.2	0.55
2335.0	hasWQIClass	0.0	0.5102117039749147
1442.0	hasConductivity	2137.0947647448643	0.0
1699.0	hasNI	6.1	0.056030914
2052.0	hasNI	0.52	0.004692244
1473.0	hasConductivity	760.0	0.011
2423.0	hasConductivity	213.0	0.003
3381.0	hasNI	2.5	0.022909191
1295.0	hasNI	2.4	0.021989143
1329.0	hastemp	23.5	0.39
2336.0	hasNI	0.24	0.00211611
1023.0	hasConductivity	703.0	0.011
2714.0	hastemp	27.3	0.6
2319.0	hasNI	0.2	0.001748091
2199.0	hasNI	3.08	0.028245469
1631.0	hasWQIClass	0.0	0.5117681063378333
1340.0	hastemp	27.0	0.58
17.0	hastemp	27.0	0.58
1458.0	hasNI	0.52	0.004692244
1455.0	hasNI	0.21	0.001840096
1092.0	hastemp	30.6	0.78
1565.0	hasDO	3.9	0.34
2708.0	hasDO	6.7	0.6
1887.0	hasDO	6.7	0.6
1573.0	hasConductivity	2965.0	0.045
2713.0	hastemp	23.0	0.36
3204.0	hasNI	0.0	-9.20048e-05
1475.0	hastemp	30.0	0.75
3023.0	hasDO	0.9	0.06
1161.0	hasNI	0.1	0.000828043
1427.0	hasNI	3.0	0.02750943
1330.0	hastemp	29.0	0.69
1151.0	hasDO	6.7	0.6
1543.0	hasNI	0.09	0.000736038
2168.0	hasNI	3.32	0.030453584
1151.0	hasWQIClass	0.0	0.5088654107731971
1547.0	hasWQIClass	1.0	0.4972635397822149
1702.0	hasNI	1.4	0.012788665
2270.0	hasWQIClass	1.0	0.501935424228457
1457.0	hasDO	5.67	0.5
1871.0	hastemp	20.0	0.19
2696.0	hasWQIClass	0.0	0.5097337568483822
1024.0	hasConductivity	892.0	0.013
2291.0	hasDO	5.4	0.48
1428.0	hasWQIClass	3.0	0.5814464356233789
1894.0	hasWQIClass	1.0	0.4940369558230047
1701.0	hasDO	4.7	0.41
1404.0	hasDO	6.4	0.57
2305.0	hasDO	6.9	0.61
2332.0	hasNI	0.19	0.001656086
1434.0	hasNI	4.8	0.044070292
2326.0	hasDO	5.8	0.51
1341.0	hasConductivity	113.0	0.002
1569.0	hastemp	28.4	0.66
3361.0	hastemp	18.3	0.1
2687.0	hasConductivity	130.0	0.002
1570.0	hasDO	6.2	0.55
1547.0	hasConductivity	55.0	0.001
2671.0	hasNI	1.2	0.010948569
1699.0	hasWQIClass	0.0	0.680601771003087
2301.0	hasDO	6.0	0.53
1458.0	hastemp	28.0	0.64
1632.0	hasNI	0.52	0.004692244
1701.0	hastemp	22.0	0.31
1631.0	hastemp	15.0	-0.08
1295.0	hasDO	6.3	0.56
1400.0	hastemp	30.1	0.76
1094.0	hasDO	7.0	0.62
3185.0	hastemp	29.1	0.7
2465.0	hasNI	1.5	0.013708713
1151.0	hastemp	28.29	0.65
1444.0	hasDO	6.825	0.61
1155.0	hastemp	27.6	0.62
1155.0	hasWQIClass	0.0	0.9507941005249321
2426.0	hastemp	25.6	0.51
1860.0	hasDO	5.1	0.45
1455.0	hasDO	7.2	0.64
2052.0	hasConductivity	170.0	0.002
1384.0	hasDO	6.5	0.58
1624.0	hasConductivity	318.0	0.005
1642.0	hastemp	25.9	0.52
2687.0	hasNI	0.6	0.005428282
2714.0	hasWQIClass	1.0	0.49532222645463647
1565.0	hasWQIClass	1.0	0.4952193045920769
1643.0	hasConductivity	246.0	0.004
2426.0	hasNI	1.0	0.009108474
1455.0	hastemp	27.5	0.61
1870.0	hasNI	1.8	0.016468856
1473.0	hastemp	17.33	0.05
3383.0	hasDO	7.2	0.64
2162.0	hasWQIClass	0.0	0.5112409757302888
1870.0	hastemp	24.0	0.42
1151.0	hasDO	7.0	0.62
2164.0	hasDO	6.7	0.6
1643.0	hasConductivity	231.0	0.003
1718.0	hastemp	33.0	0.92
2701.0	hasWQIClass	1.0	0.4945911910186706
1564.0	hasDO	7.3	0.65
2271.0	hasWQIClass	0.0	0.5075516820757752
1700.0	hasConductivity	1256.0	0.019
20.0	hasWQIClass	1.0	0.49188043201657505
1871.0	hasWQIClass	1.0	0.49339985561353916
1155.0	hastemp	27.0	0.58
1025.0	hasNI	8.1	0.07443187
1160.0	hasDO	6.6	0.59
1025.0	hasWQIClass	0.0	0.633077042139809
