1642.0	4	0.0	0.5555301015483098
1572.0	3	0.168	0.001453676
1701.0	0	23.0	0.36
1150.0	3	0.2	0.001748091
1884.0	2	1261.0	0.019
1699.0	4	0.0	0.769532276857777
1685.0	1	6.8	0.61
1894.0	0	30.5	0.78
1700.0	3	4.6	0.042230196
2443.0	3	0.28	0.002484129
1159.0	1	7.3	0.65
1887.0	1	6.7	0.6
2625.0	2	303.0	0.004
1338.0	0	28.0	0.64
2651.0	1	7.1	0.63
1149.0	2	1161.0	0.018
1861.0	4	0.0	0.540840586949532
2624.0	3	0.0	-9.20048e-05
1026.0	3	0.52	0.004692244
1023.0	1	5.5	0.49
2689.0	1	6.6	0.59
1156.0	1	7.1	0.63
2052.0	2	198.0	0.003
1443.0	2	47.0	0.001
3190.0	2	40.0	0.0
2287.0	2	1392.0	0.021
1160.0	4	0.0	0.5048582095127871
2051.0	2	130.0	0.002
1442.0	1	6.3	0.56
1384.0	1	7.0	0.62
1455.0	1	8.1	0.72
1628.0	1	7.1	0.63
2304.0	2	19885.0	0.303
1404.0	4	0.0	0.5071312946900599
1870.0	2	407.0	0.006
1152.0	3	0.26	0.00230012
1246.0	4	0.0	0.5606902200977406
1633.0	0	25.2	0.48
2653.0	1	6.8	0.61
1475.0	2	209.0	0.003
1341.0	4	0.0	0.5150735224443246
1563.0	0	25.3	0.49
3374.0	2	65.0	0.001
1685.0	2	729.0	0.011
1719.0	1	5.0	0.44
3471.0	0	25.1	0.48
2703.0	0	27.3	0.6
1024.0	4	0.0	0.8386229873240287
1885.0	3	0.62	0.005612292
2780.0	1	7.7	0.69
1443.0	0	26.75	0.57
2701.0	1	6.8	0.61
1024.0	2	892.0	0.013
3471.0	2	55.0	0.001
2687.0	1	7.1	0.63
2164.0	2	215.0	0.003
3466.0	3	1.0	0.009108474
2162.0	0	26.0	0.53
1702.0	3	0.975	0.008878462
1393.0	4	1.0	0.4953189801268837
2291.0	2	90.0	0.001
1023.0	3	2.05	0.018768976
1152.0	3	0.28	0.002484129
2290.0	2	127.0	0.002
2709.0	4	0.0	0.5118024048020169
1462.0	2	131.0	0.002
1160.0	1	6.7	0.6
2460.0	2	39503.0	0.601
1631.0	3	5.0	0.045910387
1384.0	0	28.1	0.64
1384.0	3	0.71	0.006440335
1547.0	2	54.0	0.001
2352.0	1	6.2	0.55
1024.0	4	0.0	0.6123083887655789
2702.0	3	1.6	0.014628761
3383.0	3	1.0	0.009108474
1093.0	1	6.8	0.61
3383.0	2	99.0	0.001
3361.0	0	19.7	0.18
1023.0	0	22.7	0.34
1329.0	0	23.5	0.39
2273.0	4	0.0	0.525283774229571
1548.0	3	0.06	0.000460024
1698.0	2	745.0	0.011
3468.0	3	1.0	0.009108474
2863.0	4	1.0	0.4950519476067744
2689.0	2	129.0	0.002
2332.0	1	6.7	0.6
2272.0	2	692.0	0.01
1457.0	1	6.1	0.54
1573.0	3	0.6	0.005428282
2053.0	0	25.0	0.47
3183.0	4	0.0	0.7144276121768336
1870.0	1	4.9	0.43
2624.0	4	1.0	0.49339058556954307
1444.0	0	26.0	0.53
3029.0	2	170.0	0.002
1627.0	0	25.0	0.47
1161.0	4	1.0	0.4951378881510036
1456.0	4	0.0	0.5112208484291514
1461.0	0	27.0	0.58
1887.0	2	480.0	0.007
3370.0	3	2.5	0.022909191
1570.0	3	0.27	0.002392124
20.0	3	0.31	0.002760144
2948.0	3	0.35	0.003128163
2625.0	0	22.33	0.32
1925.0	3	0.52	0.004692244
1024.0	1	4.9	0.43
2291.0	4	1.0	0.49797105835290667
1159.0	4	1.0	0.4935436146298067
1340.0	0	27.0	0.58
2352.0	1	6.0	0.53
2876.0	4	1.0	0.4938137080654613
2879.0	1	5.6	0.5
2422.0	4	0.0	0.6958568860620277
1461.0	0	28.67	0.68
1148.0	1	7.0	0.62
3380.0	3	2.56	0.02346122
2880.0	0	28.0	0.64
2304.0	3	0.18	0.001564081
1434.0	4	0.0	0.7913196822686227
1568.0	0	26.6	0.56
1627.0	1	5.48	0.48
2672.0	2	73.0	0.001
1149.0	4	0.0	0.5329295153818597
1543.0	1	7.1	0.63
1572.0	2	302.0	0.004
2331.0	0	28.6	0.67
2949.0	2	796.0	0.012
2879.0	0	23.5	0.39
1885.0	3	0.88	0.008004416
2271.0	3	0.04	0.000276014
2333.0	2	86.0	0.001
1892.0	1	7.0	0.62
2422.0	2	196.0	0.003
2426.0	0	28.0	0.64
1026.0	2	930.0	0.014
1457.0	1	8.5	0.76
1443.0	1	5.4	0.48
2331.0	3	0.46	0.004140215
1870.0	4	0.0	0.7517829903573989
1093.0	3	0.26	0.00230012
1448.0	2	569.0	0.008
1627.0	1	7.9	0.71
2685.0	0	27.1	0.59
3471.0	1	7.4	0.66
1339.0	2	109.0	0.001
1149.0	3	1.66	0.015180789
1342.0	3	0.404	0.003624988
1705.0	2	1002.0	0.015
3026.0	0	24.0	0.42
1565.0	3	0.55	0.004968258
1642.0	2	233.0	0.003
1700.0	0	22.0	0.31
1884.0	1	4.2	0.37
2864.0	4	1.0	0.4937897029027894
2651.0	0	29.0	0.69
2461.0	0	30.0	0.75
43.0	1	6.8	0.61
1718.0	0	30.7	0.79
1384.0	2	116.0	0.002
1700.0	3	2.53	0.023185206
2334.0	0	28.0	0.64
1456.0	0	30.0	0.75
1338.0	4	1.0	0.49431821524500485
1628.0	3	0.52	0.004692244
1450.0	2	860.0	0.013
18.0	0	27.0	0.58
1150.0	4	1.0	0.49388745988076976
1443.0	4	0.0	0.5138359509346815
1865.0	3	0.4	0.003588187
2275.0	2	503.0	0.007
1861.0	3	0.5	0.004508234
1885.0	3	0.52	0.004692244
1884.0	1	3.8	0.33
1473.0	4	0.0	0.9434450763430973
3305.0	1	7.3	0.65
2878.0	1	5.1	0.45
2862.0	1	8.6	0.77
1461.0	0	29.6	0.73
1393.0	4	0.0	0.5452346071846358
3384.0	1	7.2	0.64
20.0	0	27.4	0.61
1701.0	2	1184.0	0.018
1565.0	0	26.0	0.53
1436.0	1	5.6	0.5
2654.0	1	7.4	0.66
2854.0	2	221.0	0.003
3371.0	0	24.0	0.42
2688.0	1	6.7	0.6
1093.0	0	27.0	0.58
1438.0	1	6.1	0.54
2307.0	2	92.0	0.001
1545.0	2	89.0	0.001
1339.0	3	0.893	0.008124022
2336.0	2	995.0	0.015
2288.0	0	25.8	0.52
2299.0	1	4.0	0.35
2331.0	1	6.2	0.55
1631.0	4	0.0	0.5294193112508491
1340.0	4	1.0	0.49435644820795926
2701.0	2	274.0	0.004
1458.0	0	24.0	0.42
2685.0	3	1.0	0.009108474
2708.0	2	206.0	0.003
2052.0	0	25.0	0.47
1569.0	1	6.2	0.55
2704.0	0	28.1	0.64
2687.0	0	27.0	0.58
2443.0	4	0.0	0.5163869792558257
1092.0	4	0.0	0.5531149854048939
1160.0	1	7.0	0.62
3383.0	0	25.5	0.5
1563.0	3	0.45	0.004048211
1573.0	4	0.0	0.503820824637786
1545.0	0	28.0	0.64
1565.0	1	4.5	0.39
1156.0	2	2137.0947647448643	0.0
3373.0	1	7.5	0.67
1624.0	0	29.0	0.69
1894.0	4	1.0	0.4940369558230047
2676.0	1	7.2	0.64
1448.0	3	3.0	0.02750943
1548.0	1	6.6	0.59
1461.0	4	0.0	0.5132839819372542
2423.0	4	0.0	0.5532056911859259
1403.0	0	28.0	0.64
1442.0	4	1.0	0.4936380763482744
2335.0	1	4.7	0.41
1338.0	2	44.0	0.001
1475.0	1	5.175	0.46
2863.0	3	0.52	0.004692244
2336.0	4	1.0	0.4941543052638747
1150.0	2	212.0	0.003
1150.0	0	26.0	0.53
2168.0	3	1.78	0.016284847
3460.0	4	0.0	0.5056735434570327
3186.0	0	29.9	0.74
3360.0	0	18.0	0.08
1705.0	0	25.0	0.47
1625.0	1	1.9	0.16
2050.0	0	23.67	0.4
1151.0	0	22.0	0.31
1450.0	4	0.0	0.5061445555838426
1475.0	0	30.0	0.75
1719.0	0	32.0	0.86
1207.0	1	6.8	0.61
2050.0	0	22.0	0.31
1339.0	3	0.44	0.003956206
1442.0	3	0.0	-9.20048e-05
1399.0	4	0.0	0.5101708252558043
2687.0	2	126.0	0.002
1093.0	3	0.447	0.004020609
1148.0	1	6.2	0.55
2672.0	1	6.9	0.61
1404.0	4	0.0	0.5265995365736008
1571.0	2	54.0	0.001
3181.0	4	0.0	0.5990360824895637
1458.0	1	6.0	0.53
1865.0	2	938.0	0.014
1705.0	4	0.0	0.8641473477137122
1328.0	0	24.6	0.45
2702.0	1	6.8	0.61
1643.0	4	0.0	0.5265949098856405
1023.0	1	7.4	0.66
2162.0	3	0.65	0.005888306
1341.0	0	28.0	0.64
1093.0	3	0.5	0.004508234
2306.0	4	1.0	0.49990920205370776
1865.0	3	1.412	0.012899071
1887.0	3	14.013	0.128834299
3350.0	2	54.0	0.001
1884.0	0	24.0	0.42
1703.0	1	6.0	0.53
1700.0	0	17.5	0.06
3027.0	4	1.0	0.4944283803398647
2880.0	3	0.52	0.004692244
2443.0	2	1516.0	0.023
2336.0	4	1.0	0.49433439003540935
1444.0	2	286.0	0.004
1462.0	4	0.0	0.5171494077389508
2333.0	4	1.0	0.49433921224528765
2051.0	0	23.7	0.4
2444.0	4	0.0	0.5298144482248311
2701.0	1	6.9	0.61
3187.0	2	43.0	0.0
2854.0	2	319.0	0.005
2948.0	2	527.0	0.008
2670.0	1	5.9	0.52
1444.0	2	308.0	0.005
1871.0	1	7.1	0.63
2686.0	2	126.0	0.002
1462.0	3	1.5	0.013708713
2443.0	2	565.0	0.008
2874.0	1	7.3	0.65
1701.0	4	0.0	0.9317496011141267
2424.0	0	24.4	0.44
1547.0	4	0.0	0.5257408495828368
2686.0	2	122.0	0.002
1450.0	2	1088.0	0.016
3468.0	2	46.0	0.001
1094.0	4	0.0	0.5089919293166433
1685.0	3	1.2	0.010948569
1627.0	4	1.0	0.49495555400264923
2671.0	4	0.0	0.5769749743534549
2335.0	2	52.0	0.001
1475.0	4	1.0	0.4946204510451823
1424.0	4	1.0	0.49364466548905883
1399.0	0	29.8	0.74
1865.0	2	868.0	0.013
18.0	4	1.0	0.4933245107621159
1719.0	2	305.0	0.004
2862.0	0	23.0	0.36
2295.0	0	27.4	0.61
1892.0	3	0.0	-9.20048e-05
2305.0	0	28.8	0.68
1701.0	2	1168.0	0.018
1570.0	4	0.0	0.5056941133395711
1703.0	0	19.8	0.18
1450.0	1	6.925	0.62
2164.0	0	29.0	0.69
3359.0	4	0.0	0.8266283885354849
2878.0	0	23.0	0.36
2708.0	3	0.48	0.004324225
1569.0	3	0.345	0.00308216
1330.0	1	7.5	0.67
1461.0	0	25.0	0.47
2304.0	3	0.58	0.005244273
2947.0	4	1.0	0.4964739829622635
1642.0	4	0.0	0.5483663335954289
1450.0	4	1.0	0.5021032321024461
2053.0	2	188.0	0.003
1434.0	2	5414.0	0.082
1151.0	3	0.4	0.003588187
2298.0	2	50.0	0.001
1887.0	0	15.0	-0.08
3364.0	3	17.9	0.164596559
1726.0	0	28.0	0.64
1699.0	0	21.0	0.25
1705.0	3	2.3	0.021069096
2670.0	2	363.0	0.005
1399.0	2	2137.0947647448643	0.0
1870.0	2	2137.0947647448643	0.0
1926.0	4	1.0	0.4938941509717965
1700.0	1	5.9	0.52
2162.0	2	209.0	0.003
1458.0	4	1.0	0.4943364421901404
3183.0	0	28.3	0.66
1026.0	3	0.0	-9.20048e-05
2271.0	4	0.0	0.5075516820757752
1461.0	1	6.5	0.58
2653.0	4	0.0	0.5105391205545055
2332.0	1	7.1	0.63
2462.0	3	2.61	0.023921244
2271.0	2	77.0	0.001
1545.0	0	28.0	0.64
1702.0	2	1186.0	0.018
2687.0	2	269.0	0.004
3353.0	1	6.2	0.55
2465.0	3	3.67	0.033673751
3354.0	3	3.0	0.02750943
1870.0	0	20.6	0.23
1444.0	1	7.3	0.65
2708.0	3	0.56	0.005060263
1340.0	3	0.383	0.003431778
2274.0	0	29.5	0.72
1403.0	3	0.52	0.004692244
1295.0	0	22.0	0.31
3362.0	0	18.5	0.11
1151.0	0	26.8	0.57
3350.0	1	7.2	0.64
1624.0	2	220.0	0.003
1442.0	0	29.0	0.69
1861.0	2	1315.0	0.02
1155.0	2	1416.0	0.021
